transaction_id,customer_id,transaction_date,sender_id,receiver_id,transaction_amount,avg_amount_30d,amount_vs_avg_ratio,transaction_velocity_1h,transaction_velocity_24h,merchant_name,merchant_risk_score,customer_age_days,is_international,is_new_device,is_new_merchant,hour_of_day,day_of_week,device_type,auth_method,device_risk_score,ip_risk_score,distance_from_home_km,nb_cards_last_30d,failed_auth_last_24h,chargeback_rate_6m,country_origin,currency,fraud_type,is_fraud
TXN008578,CUST1444,2023-01-04 23:18:40,423,597,25.02,22.83,1.0954,2,3,Zara,0.158,16,0,0,0,18,6,mobile_android,biometric,0.2945,0.2421,19.3,2,0,0.1195,NL,USD,none,0
TXN008579,CUST9655,2023-01-04 23:19:20,1118,819,309.58,343.96,0.9,2,4,Fnac,0.154,212,0,0,0,12,3,desktop_mac,3DS,0.1055,0.0232,1.3,1,0,0.0778,GB,EUR,none,0
TXN008580,CUST3198,2023-01-04 23:20:00,4639,4608,460.5,492.37,0.9353,1,6,Deliveroo,0.16,40,0,0,0,18,4,desktop_mac,3DS,0.3183,0.0335,6.8,2,0,0.1522,GB,USD,none,0
TXN008581,CUST3287,2023-01-04 23:20:40,6296,983,3.22,2.9,1.1065,2,10,Deliveroo,0.16,172,0,0,0,14,1,tablet,PIN,0.035,0.1553,6.6,1,0,0.002,GB,EUR,none,0
TXN008582,CUST5008,2023-01-04 23:21:20,4851,3742,366.88,384.42,0.9543,1,5,Western Union,0.591,232,0,0,0,7,1,mobile_android,PIN,0.0503,0.0748,9.8,3,0,0.0549,FR,EUR,none,0
TXN008583,CUST1496,2023-01-04 23:22:00,3972,570,384.56,313.25,1.2276,1,3,Western Union,0.591,510,0,0,0,9,5,mobile_ios,3DS,0.1477,0.0759,58.4,1,0,0.1312,DE,EUR,none,0
TXN008584,CUST2463,2023-01-04 23:22:40,7630,13,757.7,13.44,18.8103,9,31,MoneyGram,0.783,120,1,1,1,6,4,tablet,biometric,0.8328,0.7321,42.5,5,2,0.8457,CI,EUR,smurfing,1
TXN008585,CUST7828,2023-01-04 23:23:20,7945,4648,5.95,6.01,0.9884,2,5,Netflix,0.188,506,0,0,1,8,0,desktop_windows,biometric,0.0665,0.1042,75.4,1,0,0.0227,CN,EUR,none,0
TXN008586,CUST5253,2023-01-04 23:24:00,7524,2404,42.87,46.29,0.9259,1,4,IKEA,0.145,29,0,0,0,11,0,mobile_android,3DS,0.1296,0.2378,30.2,3,2,0.1622,BE,CHF,none,0
TXN008587,CUST1493,2023-01-04 23:24:40,2886,2157,3.74,4.27,0.8738,0,4,Western Union,0.591,1541,0,1,0,13,2,mobile_android,3DS,0.0714,0.1234,1.0,2,0,0.0111,BE,USD,none,0
TXN008588,CUST6065,2023-01-04 23:25:20,536,135,97.59,174.49,6.9267,1,19,AliExpress,0.937,33,1,1,1,23,2,tablet,no_auth,0.8015,0.5896,385.2,2,1,0.803,BR,USD,CNP_ecommerce,1
TXN008589,CUST6430,2023-01-04 23:26:00,2266,4221,168.24,197.29,0.8527,1,8,Western Union,0.591,371,0,0,0,13,6,mobile_android,signature,0.016,0.1704,6.3,3,1,0.0315,PL,USD,none,0
TXN008590,CUST2426,2023-01-04 23:26:40,1378,3654,13.57,15.73,0.8621,2,2,SNCF,0.158,1116,0,0,0,18,0,desktop_mac,3DS,0.3208,0.2261,0.0,1,0,0.0157,FR,EUR,none,0
TXN008591,CUST2793,2023-01-04 23:27:20,3649,4632,644.92,590.13,1.0928,2,4,Zara,0.158,530,0,0,0,19,4,desktop_windows,no_auth,0.2887,0.0644,16.6,1,0,0.0484,IT,EUR,none,0
TXN008592,CUST3723,2023-01-04 23:28:00,7895,4862,119.64,125.69,0.9518,2,5,Binance,0.703,1560,0,0,1,20,0,desktop_windows,PIN,0.0505,0.0271,27.7,1,0,0.0069,GB,USD,none,0
TXN008593,CUST1658,2023-01-04 23:28:40,7569,4254,35.63,38.81,0.9178,2,4,IKEA,0.145,487,0,0,0,14,6,mobile_android,3DS,0.0991,0.3401,27.7,1,2,0.0318,US,EUR,none,0
TXN008594,CUST5761,2023-01-04 23:29:20,1124,685,85.87,88.89,0.9659,2,6,Auchan,0.097,64,0,0,0,9,2,tablet,3DS,0.0381,0.316,69.9,1,0,0.0137,PT,EUR,none,0
TXN008595,CUST8630,2023-01-04 23:30:00,421,611,367.25,352.71,1.0412,2,8,Decathlon,0.393,734,0,0,0,14,0,desktop_mac,3DS,0.0256,0.0145,16.1,1,0,0.0301,DE,CHF,none,0
TXN008596,CUST9741,2023-01-04 23:30:40,7474,3829,64.04,51.7,1.2384,2,8,Casino GD,0.111,282,0,0,0,13,5,mobile_android,biometric,0.0196,0.1463,7.5,2,2,0.0062,PT,EUR,none,0
TXN008597,CUST9834,2023-01-04 23:31:20,7418,1266,34.9,39.71,0.8787,1,5,Steam,0.394,169,0,0,0,13,0,desktop_mac,biometric,0.0286,0.1378,1.4,2,0,0.0203,CN,USD,none,0
TXN008598,CUST5350,2023-01-04 23:32:00,6573,1187,42.57,44.5,0.9564,0,9,SNCF,0.158,203,0,0,0,15,2,tablet,3DS,0.0223,0.0069,21.0,1,1,0.0115,GB,USD,none,0
TXN008599,CUST1207,2023-01-04 23:32:40,7444,2196,194.81,173.54,1.1225,0,1,Leclerc,0.336,776,0,0,0,15,4,mobile_ios,PIN,0.0213,0.0791,1.8,3,0,0.0074,BE,GBP,none,0
TXN008600,CUST5190,2023-01-04 23:33:20,2363,1316,18.08,20.68,0.8739,2,3,H&M,0.202,392,0,0,1,13,0,mobile_ios,3DS,0.0091,0.1504,22.1,1,0,0.0186,DE,EUR,none,0
TXN008601,CUST2883,2023-01-04 23:34:00,315,4043,4.98,5.6,0.8877,2,1,Western Union,0.591,1003,0,0,0,21,1,tablet,PIN,0.3462,0.0251,0.4,2,2,0.0025,US,EUR,none,0
TXN008602,CUST3886,2023-01-04 23:34:40,6234,3731,143.58,133.75,1.0734,3,3,IKEA,0.145,178,0,0,0,11,3,mobile_ios,biometric,0.0068,0.2662,21.0,1,2,0.0542,GB,EUR,none,0
TXN008603,CUST1477,2023-01-04 23:35:20,5515,4205,148.48,130.33,1.1392,3,3,Carrefour,0.333,295,0,0,0,17,1,mobile_ios,3DS,0.0164,0.0874,6.6,3,0,0.0122,PL,GBP,none,0
TXN008604,CUST9953,2023-01-04 23:36:00,2487,345,18.07,15.38,1.1741,0,4,AliExpress,0.937,255,0,0,0,19,5,mobile_ios,signature,0.0407,0.4218,17.8,2,2,0.0137,NL,EUR,none,0
TXN008605,CUST9381,2023-01-04 23:36:40,5371,1394,19.23,15.5,1.2398,1,2,Amazon,0.251,605,0,0,1,9,5,desktop_mac,3DS,0.2635,0.1282,2.2,1,0,0.0278,ES,EUR,none,0
TXN008606,CUST7854,2023-01-04 23:37:20,1601,22,25.04,21.91,1.1423,0,5,Boulanger,0.288,78,0,0,1,21,1,desktop_mac,3DS,0.2702,0.1777,17.8,3,2,0.0091,GB,EUR,none,0
TXN008607,CUST1755,2023-01-04 23:38:00,5356,1217,36.3,31.26,1.1609,1,5,Fnac,0.154,247,0,0,0,16,4,mobile_ios,signature,0.0147,0.0121,9.8,1,0,0.0553,CH,EUR,none,0
TXN008608,CUST5931,2023-01-04 23:38:40,3149,1791,67.26,55.96,1.2017,0,1,Spotify,0.39,55,0,0,0,9,0,tablet,biometric,0.549,0.0099,10.1,1,1,0.1164,IT,EUR,none,0
TXN008609,CUST6724,2023-01-04 23:39:20,2618,4835,34.6,37.05,0.9336,1,6,Uber,0.296,707,0,0,0,20,3,desktop_mac,PIN,0.1587,0.0615,6.7,1,0,0.0437,GB,EUR,none,0
TXN008610,CUST5150,2023-01-04 23:40:00,100,2199,22.29,22.6,0.9858,3,2,Deliveroo,0.16,614,0,0,0,11,2,desktop_mac,PIN,0.2964,0.0866,17.7,2,0,0.0479,CH,USD,none,0
TXN008611,CUST5060,2023-01-04 23:40:40,891,1688,50.89,60.81,0.8367,1,6,Fnac,0.154,376,0,0,0,14,4,desktop_windows,PIN,0.1777,0.1229,64.2,1,2,0.0413,CN,USD,none,0
TXN008612,CUST5765,2023-01-04 23:41:20,812,3367,6.87,6.56,1.0457,4,3,Auchan,0.097,259,0,0,0,7,4,desktop_windows,biometric,0.3562,0.2898,13.5,2,0,0.0038,ES,EUR,none,0
TXN008613,CUST4612,2023-01-04 23:42:00,5094,2135,11.95,10.2,1.1704,2,5,PayPal,0.41,312,0,0,0,16,4,tablet,signature,0.1707,0.0268,4.1,1,1,0.1013,FR,GBP,none,0
TXN008614,CUST7553,2023-01-04 23:42:40,3533,4735,7.73,6.95,1.1106,3,4,H&M,0.202,166,0,0,0,19,3,desktop_windows,3DS,0.1638,0.0487,11.1,1,2,0.0165,GB,EUR,none,0
TXN008615,CUST8378,2023-01-04 23:43:20,1422,3247,81.65,97.02,0.8415,2,5,AliExpress,0.937,20,0,0,0,12,5,desktop_mac,3DS,0.1042,0.2848,7.3,1,0,0.0162,GB,EUR,none,0
TXN008616,CUST2689,2023-01-04 23:44:00,4044,4487,17.31,18.4,0.9402,3,7,Auchan,0.097,96,0,0,0,17,0,mobile_android,biometric,0.1172,0.0422,5.5,3,0,0.0281,GB,USD,none,0
TXN008617,CUST2316,2023-01-04 23:44:40,245,30,526.85,5.4,11.6154,10,25,Western Union,0.591,48,0,0,1,14,1,desktop_mac,PIN,0.537,0.3982,119.8,3,0,0.5679,NG,USD,smurfing,1
TXN008618,CUST8130,2023-01-04 23:45:20,3453,713,48.33,52.48,0.9207,2,8,Western Union,0.591,307,0,0,0,15,6,mobile_ios,3DS,0.0246,0.5932,46.3,1,0,0.0583,CH,EUR,none,0
TXN008619,CUST4186,2023-01-04 23:46:00,2100,4317,17.16,14.08,1.2179,2,7,Boulanger,0.288,45,0,0,0,14,0,desktop_mac,3DS,0.035,0.1423,8.4,2,0,0.0309,NL,USD,none,0
TXN008620,CUST6789,2023-01-04 23:46:40,6306,3498,102.62,84.33,1.2167,4,10,Booking,0.056,229,0,0,0,10,5,desktop_windows,3DS,0.1256,0.2628,10.1,1,0,0.0053,IT,EUR,none,0
TXN008621,CUST2145,2023-01-04 23:47:20,3263,4474,120.97,131.88,0.9172,2,0,Casino GD,0.111,1029,0,0,0,16,4,desktop_mac,signature,0.1661,0.2661,17.0,3,0,0.0392,FR,EUR,none,0
TXN008622,CUST5394,2023-01-04 23:48:00,2170,3656,24.31,25.82,0.9412,2,4,Zara,0.158,435,0,0,0,18,1,desktop_mac,biometric,0.1084,0.2075,13.6,1,2,0.0799,GB,EUR,none,0
TXN008623,CUST8942,2023-01-04 23:48:40,3483,406,4.1,3.3,1.2387,2,3,Fnac,0.154,27,0,0,0,13,6,mobile_ios,3DS,0.1304,0.2852,0.4,1,2,0.0151,BE,EUR,none,0
TXN008624,CUST8548,2023-01-04 23:49:20,1014,4280,9.45,8.58,1.1001,2,6,Spotify,0.39,1159,0,0,0,12,3,tablet,3DS,0.0103,0.1674,6.3,1,0,0.0104,FR,EUR,none,0
TXN008625,CUST1560,2023-01-04 23:50:00,5900,3607,107.54,109.37,0.9832,4,4,Uber,0.296,1019,0,0,0,21,3,desktop_mac,3DS,0.1328,0.0017,4.7,1,2,0.0252,BE,EUR,none,0
TXN008626,CUST2912,2023-01-04 23:50:40,4390,3082,61.88,52.18,1.1857,1,5,Uber,0.296,101,0,0,0,11,4,mobile_android,PIN,0.1485,0.0544,10.3,1,0,0.0898,PT,USD,none,0
TXN008627,CUST2864,2023-01-04 23:51:20,246,3892,122.98,110.11,1.1168,0,5,PayPal,0.41,262,0,0,0,14,2,desktop_windows,PIN,0.2865,0.1472,13.5,1,0,0.032,BE,EUR,none,0
TXN008628,CUST1296,2023-01-04 23:52:00,4068,4203,21.96,20.59,1.066,1,4,Decathlon,0.393,644,0,0,0,14,2,mobile_android,biometric,0.0432,0.1847,30.9,1,2,0.0472,NL,EUR,none,0
TXN008629,CUST3409,2023-01-04 23:52:40,1208,4408,0.68,0.78,0.8608,5,4,Uber,0.296,1521,0,0,0,21,2,desktop_windows,3DS,0.1405,0.0701,58.5,1,0,0.1163,ES,GBP,none,0
TXN008630,CUST8630,2023-01-04 23:53:20,3521,138,4.71,5.6,0.8396,5,1,Binance,0.703,5,1,0,0,14,2,tablet,3DS,0.0726,0.1681,32.1,3,2,0.0377,US,USD,none,0
TXN008631,CUST2461,2023-01-04 23:54:00,2394,3521,90.61,79.52,1.1393,2,5,Casino GD,0.111,743,0,0,0,13,2,mobile_ios,3DS,0.071,0.0359,48.3,1,0,0.0098,BE,EUR,none,0
TXN008632,CUST5292,2023-01-04 23:54:40,3240,3502,49.54,51.51,0.9616,1,4,Auchan,0.097,1191,0,0,1,15,1,mobile_ios,PIN,0.0126,0.0808,6.4,2,0,0.0227,US,EUR,none,0
TXN008633,CUST3268,2023-01-04 23:55:20,1640,1065,162.1,152.1,1.0657,0,8,Netflix,0.188,72,0,0,0,8,4,tablet,3DS,0.0636,0.0012,7.8,1,0,0.1101,GB,GBP,none,0
TXN008634,CUST1994,2023-01-04 23:56:00,3477,124,533.44,19.68,13.724,8,21,Coinbase,0.901,9,0,1,1,2,5,desktop_windows,no_auth,0.8914,0.8239,80.6,4,3,0.3511,RU,EUR,CNP_ecommerce,1
TXN008635,CUST7554,2023-01-04 23:56:40,7584,2676,305.66,297.67,1.0268,4,4,Steam,0.394,136,0,0,0,19,4,tablet,PIN,0.0929,0.0351,15.3,3,0,0.0422,PT,EUR,none,0
TXN008636,CUST1007,2023-01-04 23:57:20,2649,4146,34.79,29.49,1.1793,1,5,Leclerc,0.336,740,0,0,0,14,4,mobile_android,PIN,0.1237,0.2698,21.3,3,1,0.0489,CH,EUR,none,0
TXN008637,CUST3515,2023-01-04 23:58:00,3596,4593,32.0,26.91,1.1887,2,5,Uber,0.296,44,0,0,0,11,6,desktop_mac,signature,0.1884,0.0473,4.0,1,0,0.0042,CH,EUR,none,0
TXN008638,CUST2417,2023-01-04 23:58:40,6745,1044,4678.19,4376.52,1.0689,1,4,Binance,0.703,203,0,0,0,7,1,tablet,PIN,0.1169,0.0264,7.6,1,0,0.0535,CH,USD,none,0
TXN008639,CUST3316,2023-01-04 23:59:20,7834,4799,388.06,331.71,1.1698,0,3,Leclerc,0.336,465,0,0,0,11,0,desktop_windows,PIN,0.2043,0.0549,1.6,3,0,0.0953,CN,EUR,none,0
TXN008640,CUST8358,2023-01-05 00:00:00,2084,121,735.88,50.0,13.691,13,24,PayPal,0.41,130,0,0,0,0,6,tablet,PIN,0.6353,0.647,22.9,7,0,0.4377,BR,EUR,smurfing,1
TXN008641,CUST4932,2023-01-05 00:00:40,1040,1753,290.26,246.66,1.1767,3,5,PayPal,0.41,389,0,0,0,7,0,desktop_windows,PIN,0.3681,0.0137,79.2,1,1,0.1118,US,EUR,none,0
TXN008642,CUST7204,2023-01-05 00:01:20,6350,4801,10.07,10.21,0.9853,1,10,Apple,0.094,735,1,0,0,17,4,mobile_android,3DS,0.0586,0.0338,1.3,2,1,0.0438,IT,CHF,none,0
TXN008643,CUST2287,2023-01-05 00:02:00,5614,1124,282.36,303.98,0.9288,3,5,IKEA,0.145,90,1,0,0,19,5,tablet,PIN,0.0536,0.2537,19.6,1,0,0.0531,ES,USD,none,0
TXN008644,CUST2118,2023-01-05 00:02:40,2722,1324,66.19,66.53,0.9947,1,1,Carrefour,0.333,2462,1,1,1,13,1,desktop_mac,no_auth,0.1234,0.0713,8.4,1,0,0.0078,PT,EUR,none,0
TXN008645,CUST9744,2023-01-05 00:03:20,7025,133,120.79,30.66,19.2182,8,14,Binance,0.703,8,0,1,0,0,6,mobile_android,no_auth,0.8916,0.7941,16.0,5,1,0.489,RU,USD,CNP_ecommerce,1
TXN008646,CUST8637,2023-01-05 00:04:00,2760,1093,59.7,52.11,1.1454,1,8,Fnac,0.154,1218,0,0,0,21,0,desktop_windows,PIN,0.1402,0.0379,17.2,3,0,0.1596,ES,GBP,none,0
TXN008647,CUST1660,2023-01-05 00:04:40,987,4530,17.07,17.35,0.9833,1,7,SNCF,0.158,433,0,0,0,15,6,desktop_mac,3DS,0.0475,0.0194,3.1,2,0,0.0687,PL,USD,none,0
TXN008648,CUST9907,2023-01-05 00:05:20,2471,2163,58.66,62.65,0.9362,1,4,Uber,0.296,611,0,0,0,14,0,mobile_android,3DS,0.1322,0.0796,14.4,2,0,0.0071,FR,USD,none,0
TXN008649,CUST7922,2023-01-05 00:06:00,960,3453,127.26,113.4,1.1221,1,8,Coinbase,0.901,702,0,0,1,8,6,desktop_windows,PIN,0.0756,0.0157,10.9,1,0,0.0934,NL,EUR,none,0
TXN008650,CUST9104,2023-01-05 00:06:40,2253,4801,71.98,58.78,1.2244,0,2,Binance,0.703,749,0,0,0,19,5,mobile_ios,PIN,0.0478,0.0438,7.2,3,0,0.0284,BE,EUR,none,0
TXN008651,CUST7337,2023-01-05 00:07:20,4253,2433,19.45,22.25,0.8738,2,7,Western Union,0.591,427,0,0,0,13,0,desktop_windows,3DS,0.2173,0.1083,1.7,2,2,0.0081,PL,EUR,none,0
TXN008652,CUST3529,2023-01-05 00:08:00,5535,3687,89.89,73.96,1.2152,3,3,Casino GD,0.111,963,0,0,0,21,3,desktop_windows,3DS,0.1025,0.0001,15.9,1,2,0.0323,GB,EUR,none,0
TXN008653,CUST4970,2023-01-05 00:08:40,4927,2931,24.27,21.97,1.1042,1,3,Leclerc,0.336,998,0,0,0,14,3,desktop_windows,3DS,0.0271,0.0613,18.8,3,0,0.0125,CN,EUR,none,0
TXN008654,CUST4407,2023-01-05 00:09:20,299,665,1434.79,1283.25,1.1181,2,4,Casino GD,0.111,1362,0,0,0,10,4,tablet,signature,0.2356,0.0576,21.8,1,0,0.1005,ES,GBP,none,0
TXN008655,CUST8416,2023-01-05 00:10:00,19,4381,40.6,47.71,0.8508,1,5,Zara,0.158,125,0,0,0,11,2,mobile_android,3DS,0.0143,0.2639,19.0,1,0,0.0184,ES,EUR,none,0
TXN008656,CUST5760,2023-01-05 00:10:40,1523,3779,39.02,34.98,1.1152,0,4,Zara,0.158,583,0,0,0,13,6,desktop_mac,PIN,0.0102,0.07,0.8,1,2,0.0012,CN,EUR,none,0
TXN008657,CUST2897,2023-01-05 00:11:20,2186,4597,8.73,8.99,0.97,2,7,H&M,0.202,936,0,0,0,20,6,mobile_ios,PIN,0.0583,0.106,41.3,2,0,0.0175,CH,EUR,none,0
TXN008658,CUST7364,2023-01-05 00:12:00,7736,4370,28.44,30.13,0.9436,1,7,H&M,0.202,153,1,0,0,8,1,mobile_android,3DS,0.2766,0.1648,46.0,2,0,0.0246,ES,EUR,none,0
TXN008659,CUST9464,2023-01-05 00:12:40,700,1397,62.91,67.17,0.9364,1,10,Uber,0.296,8,0,0,1,10,3,desktop_windows,biometric,0.1062,0.4941,21.1,1,0,0.0022,CN,EUR,none,0
TXN008660,CUST5087,2023-01-05 00:13:20,4139,2514,36.61,35.12,1.0421,2,5,Coinbase,0.901,1385,0,0,0,21,0,tablet,PIN,0.0427,0.1298,12.6,1,0,0.0552,NL,USD,none,0
TXN008661,CUST5374,2023-01-05 00:14:00,6448,1465,60.88,50.21,1.2123,2,6,Binance,0.703,102,0,1,0,17,5,mobile_android,PIN,0.2977,0.2183,30.7,3,2,0.0751,PL,EUR,none,0
TXN008662,CUST8607,2023-01-05 00:14:40,6440,3834,9.61,11.28,0.8512,1,6,Decathlon,0.393,1591,1,0,0,8,4,mobile_android,3DS,0.1369,0.1556,0.0,2,0,0.0322,CN,EUR,none,0
TXN008663,CUST5019,2023-01-05 00:15:20,7458,533,98.68,107.39,0.9188,3,5,Leclerc,0.336,225,0,0,0,11,4,mobile_ios,3DS,0.2765,0.2117,12.2,1,0,0.0098,FR,USD,none,0
TXN008664,CUST1815,2023-01-05 00:16:00,7534,4293,52.34,50.94,1.0273,2,7,Auchan,0.097,1718,0,0,0,7,6,tablet,3DS,0.0418,0.0143,10.6,1,0,0.0748,CH,USD,none,0
TXN008665,CUST8255,2023-01-05 00:16:40,625,4255,45.25,43.13,1.0489,1,4,Auchan,0.097,761,0,0,0,14,6,desktop_windows,3DS,0.0758,0.0453,10.3,1,0,0.0034,PT,GBP,none,0
TXN008666,CUST1922,2023-01-05 00:17:20,2417,3181,226.23,226.0,1.001,2,4,MoneyGram,0.783,410,1,0,1,9,1,mobile_android,PIN,0.2292,0.0342,20.2,1,0,0.0193,FR,EUR,none,0
TXN008667,CUST5867,2023-01-05 00:18:00,4075,3264,434.63,365.24,1.19,2,7,IKEA,0.145,455,0,0,0,17,4,mobile_android,3DS,0.3713,0.0248,0.1,1,0,0.1445,DE,USD,none,0
TXN008668,CUST2264,2023-01-05 00:18:40,1153,3867,24.45,27.36,0.8933,0,7,Deliveroo,0.16,2666,0,1,0,9,0,tablet,PIN,0.1421,0.0675,8.9,1,0,0.062,FR,EUR,none,0
TXN008669,CUST4724,2023-01-05 00:19:20,1299,3746,33.96,37.21,0.9124,0,2,Spotify,0.39,1931,1,0,0,10,5,desktop_windows,3DS,0.0826,0.093,7.5,1,1,0.0672,US,EUR,none,0
TXN008670,CUST3722,2023-01-05 00:20:00,7425,2610,25.14,26.84,0.9363,3,13,Casino GD,0.111,49,0,0,0,12,1,desktop_mac,3DS,0.0224,0.0085,40.9,3,0,0.0617,FR,EUR,none,0
TXN008671,CUST6355,2023-01-05 00:20:40,376,4479,191.71,172.72,1.1099,1,10,Spotify,0.39,827,0,0,0,12,2,desktop_mac,PIN,0.0231,0.2326,9.4,2,0,0.0386,US,EUR,none,0
TXN008672,CUST3550,2023-01-05 00:21:20,5208,3781,35.36,33.09,1.0683,1,8,Binance,0.703,1446,0,0,0,12,3,desktop_mac,3DS,0.1307,0.3684,1.7,2,0,0.0385,US,USD,none,0
TXN008673,CUST6319,2023-01-05 00:22:00,3993,2458,16.52,15.28,1.0804,0,5,Western Union,0.591,1160,0,0,0,14,2,mobile_android,3DS,0.11,0.0357,19.0,1,0,0.0112,PT,EUR,none,0
TXN008674,CUST7686,2023-01-05 00:22:40,5060,4436,7.51,7.88,0.9518,0,6,Western Union,0.591,634,0,0,0,13,0,desktop_mac,3DS,0.1649,0.1431,18.6,1,0,0.0856,BE,EUR,none,0
TXN008675,CUST2673,2023-01-05 00:23:20,6360,3205,686.61,686.23,1.0005,0,4,Uber,0.296,24,0,0,0,14,0,tablet,PIN,0.1364,0.0545,57.5,1,1,0.0495,FR,USD,none,0
TXN008676,CUST5587,2023-01-05 00:24:00,1383,396,59.17,57.86,1.0225,0,3,Auchan,0.097,385,0,0,0,7,4,mobile_android,PIN,0.1241,0.0287,25.3,2,0,0.0589,FR,EUR,none,0
TXN008677,CUST6353,2023-01-05 00:24:40,852,525,23.72,23.67,1.0017,1,4,Carrefour,0.333,735,1,0,0,19,3,desktop_windows,no_auth,0.0677,0.1562,13.3,1,0,0.0443,US,EUR,none,0
TXN008678,CUST7857,2023-01-05 00:25:20,5601,4443,80.02,91.78,0.8718,2,7,Netflix,0.188,234,0,0,0,13,1,tablet,3DS,0.1891,0.1925,5.2,1,2,0.0172,GB,EUR,none,0
TXN008679,CUST2666,2023-01-05 00:26:00,1308,3507,2.36,2.22,1.0583,1,8,Coinbase,0.901,2062,0,0,0,12,6,desktop_mac,3DS,0.3461,0.0504,9.6,1,0,0.0235,IT,EUR,none,0
TXN008680,CUST5511,2023-01-05 00:26:40,3179,836,240.9,229.64,1.049,3,3,Binance,0.703,201,0,0,0,21,1,desktop_windows,3DS,0.0443,0.1064,2.4,2,0,0.0027,DE,EUR,none,0
TXN008681,CUST7172,2023-01-05 00:27:20,5933,2962,5.96,4.9,1.2138,1,5,Auchan,0.097,302,0,0,1,7,1,desktop_windows,PIN,0.0893,0.0005,19.7,1,2,0.0255,DE,USD,none,0
TXN008682,CUST2384,2023-01-05 00:28:00,483,4845,430.0,360.17,1.1938,1,6,Auchan,0.097,738,0,0,1,7,4,mobile_ios,PIN,0.1926,0.2707,19.6,3,0,0.0382,DE,EUR,none,0
TXN008683,CUST5403,2023-01-05 00:28:40,1048,1617,229.75,235.68,0.9748,1,5,Casino GD,0.111,477,0,0,0,9,6,desktop_mac,3DS,0.0095,0.0768,16.2,1,0,0.0058,NL,EUR,none,0
TXN008684,CUST4954,2023-01-05 00:29:20,7400,4295,91.57,87.77,1.0432,2,3,Netflix,0.188,239,0,1,1,18,3,tablet,PIN,0.1773,0.0252,9.2,2,0,0.0344,CN,EUR,none,0
TXN008685,CUST7305,2023-01-05 00:30:00,5164,4277,64.55,65.71,0.9822,2,6,Booking,0.056,410,0,0,0,10,6,tablet,3DS,0.0867,0.0938,15.8,1,2,0.0235,GB,EUR,none,0
TXN008686,CUST9252,2023-01-05 00:30:40,6530,1678,173.02,158.18,1.0937,0,9,H&M,0.202,245,0,1,0,10,0,mobile_android,3DS,0.1367,0.6231,40.9,1,0,0.0857,FR,EUR,none,0
TXN008687,CUST8238,2023-01-05 00:31:20,919,3715,50.69,41.62,1.2176,0,3,Amazon,0.251,2375,0,0,0,7,3,desktop_mac,3DS,0.058,0.0192,5.1,1,0,0.0051,DE,EUR,none,0
TXN008688,CUST7981,2023-01-05 00:32:00,2529,1431,47.84,53.94,0.8867,4,4,Netflix,0.188,222,0,0,0,21,1,tablet,3DS,0.269,0.0556,18.1,1,0,0.0126,FR,EUR,none,0
TXN008689,CUST7026,2023-01-05 00:32:40,4084,1694,24.37,23.21,1.0495,0,2,Auchan,0.097,192,0,0,0,19,5,mobile_ios,3DS,0.2747,0.0776,0.0,1,0,0.1007,BE,EUR,none,0
TXN008690,CUST7609,2023-01-05 00:33:20,6222,76,21.35,18.01,21.3276,8,24,Steam,0.394,34,1,1,1,0,3,mobile_ios,no_auth,0.7927,0.9207,1707.3,3,3,0.6103,MA,CHF,CNP_ecommerce,1
TXN008691,CUST9664,2023-01-05 00:34:00,2366,603,33.96,36.08,0.941,1,4,Binance,0.703,50,0,0,0,10,0,tablet,3DS,0.0253,0.1957,4.9,1,0,0.0003,DE,EUR,none,0
TXN008692,CUST1958,2023-01-05 00:34:40,2191,2973,236.63,209.61,1.1289,2,8,Spotify,0.39,101,0,0,0,14,0,mobile_android,biometric,0.0635,0.0018,1.5,2,1,0.0862,US,EUR,none,0
TXN008693,CUST9724,2023-01-05 00:35:20,7895,173,89.7,95.33,0.9408,1,8,Apple,0.094,96,0,0,0,16,4,mobile_ios,3DS,0.0459,0.048,25.3,2,0,0.0493,US,USD,none,0
TXN008694,CUST1493,2023-01-05 00:36:00,4612,358,11.35,12.52,0.9058,0,9,Steam,0.394,100,0,0,0,14,6,desktop_mac,PIN,0.1539,0.1882,13.3,1,0,0.0119,DE,GBP,none,0
TXN008695,CUST8042,2023-01-05 00:36:40,5332,2806,127.63,128.81,0.9908,2,3,Western Union,0.591,92,1,0,1,19,0,mobile_ios,3DS,0.0646,0.03,42.5,2,0,0.0816,CH,EUR,none,0
TXN008696,CUST1081,2023-01-05 00:37:20,2048,3719,42.97,41.88,1.0258,0,6,Coinbase,0.901,78,0,0,0,13,3,desktop_windows,signature,0.0313,0.1625,3.8,2,1,0.0039,CN,EUR,none,0
TXN008697,CUST7999,2023-01-05 00:38:00,6014,4752,202.72,194.01,1.0448,3,5,Boulanger,0.288,93,0,0,0,9,3,tablet,biometric,0.1728,0.0696,13.8,1,0,0.0101,GB,EUR,none,0
TXN008698,CUST3970,2023-01-05 00:38:40,5919,2649,17.37,17.34,1.0012,0,10,Spotify,0.39,564,0,0,0,10,4,mobile_android,3DS,0.0052,0.1429,1.0,2,0,0.0881,CN,EUR,none,0
TXN008699,CUST1011,2023-01-05 00:39:20,5947,681,193.42,231.04,0.8371,2,8,Decathlon,0.393,1849,0,0,0,12,0,mobile_android,PIN,0.0756,0.0987,8.5,3,0,0.1018,BE,GBP,none,0
